gameId,b_towerKills,b_baronKills,b_dragonKills,b_riftHeraldKills,r_towerKills,r_baronKills,r_dragonKills,r_riftHeraldKills,b_kills,b_deaths,b_assists,r_kills,r_deaths,r_assists,b_avgLevel,b_totalGold,b_totalVisionScore,b_totalDamageDealt,b_totalHeal,b_totalDamageTaken,r_avgLevel,r_totalGold,r_totalVisionScore,r_totalDamageDealt,r_totalHeal,r_totalDamageTaken,b_win,r_win
3418799622,6,0,3,2,0,0,0,0,18,8,17,8,18,10,11.4,39507,80,363234,22070,64375,10.6,28802,53,260159,9738,52593,1,0
3420818239,6,1,4,2,3,0,1,0,22,11,41,11,22,16,13.8,51927,153,547494,22465,83337,13.0,45112,158,779832,8912,68767,1,0
3420657538,1,0,0,1,11,1,4,0,11,25,9,25,11,31,12.4,39772,83,425309,11404,79685,13.8,53004,104,568747,20485,67013,0,1
3420629960,10,1,2,1,2,0,1,0,26,16,23,16,26,22,13.4,48913,79,529927,13753,83983,11.8,38634,112,381886,35488,106995,1,0
3420610472,2,0,3,1,9,0,0,1,11,31,19,31,11,62,10.4,34686,97,330238,17540,79554,11.8,47380,101,420759,24515,68758,0,1
3420411482,8,1,3,1,3,0,2,1,30,17,60,17,30,33,15.4,58350,191,697605,35766,96781,13.6,48500,92,553826,41109,139667,1,0
3419171507,5,0,1,0,9,2,4,1,24,32,42,32,24,40,14.8,58053,137,692882,73477,148076,16.0,64119,192,754320,29151,90675,0,1
3416208998,6,0,2,0,8,1,3,1,26,33,35,33,26,47,14.4,56577,136,618111,29289,112791,16.0,62325,142,663517,23481,115108,0,1
3373682109,0,0,1,0,7,0,3,1,36,37,83,37,37,65,13.2,50408,126,409670,22404,118124,13.8,58147,171,525567,38534,128915,0,1
3387126891,5,1,2,0,5,0,3,2,32,26,50,26,32,39,14.4,53460,138,491943,25840,119251,13.2,51332,169,519378,25167,116407,1,0
3404780193,1,0,0,1,9,1,4,1,14,29,19,29,14,49,12.6,41233,122,462722,24636,88399,14.4,53410,132,536066,45275,93807,0,1
3401602321,10,1,1,0,1,0,3,0,35,24,75,22,35,36,15.6,61173,150,652054,72229,114919,14.2,50669,117,563431,24417,120109,1,0
3308313354,0,0,2,0,10,0,2,2,31,46,27,46,31,44,13.8,49851,76,426967,18758,130270,14.6,57968,138,568115,21450,103463,0,1
3365121416,11,0,4,2,0,0,0,0,43,18,35,18,43,19,14.4,56193,131,546103,33592,90587,12.4,40488,81,384523,14659,105707,1,0
3338521933,1,0,0,0,10,1,4,1,15,40,19,40,15,49,14.2,48953,87,627233,34836,106539,15.2,60110,144,657065,80373,128460,0,1
3340227787,11,0,4,0,2,0,2,1,49,28,61,28,49,36,17.8,74183,226,890407,32812,132373,17.0,65287,150,873496,46757,189643,1,0
3408390119,9,0,1,0,0,0,1,0,32,10,21,10,32,7,12.4,45105,76,403009,12611,54700,10.6,30705,59,273209,10352,65953,1,0
3409511423,1,0,1,0,8,1,3,1,27,43,41,43,27,62,13.8,52394,113,509381,24462,112665,14.6,60598,178,565694,23463,115233,0,1
3409904780,11,1,5,1,7,0,1,1,42,34,64,34,42,54,17.2,70085,184,726608,32234,152235,16.0,63569,97,765173,34786,177703,1,0
3412642222,4,0,0,0,10,1,4,1,12,36,12,36,13,46,11.2,38428,89,380997,9829,83540,13.4,52120,129,425633,27441,78514,0,1
3308165333,10,1,4,1,4,0,0,0,37,29,53,29,37,44,15.8,63306,96,781398,42795,132120,15.2,56319,103,632314,31662,169282,1,0
3393359802,2,0,0,1,11,2,5,1,21,38,26,38,21,55,15.2,56276,102,735223,27811,143129,16.6,66961,163,679785,45809,127720,0,1
3408826847,10,1,3,0,9,1,3,1,53,37,77,37,53,50,17.8,87964,175,1038814,66045,178286,16.8,75530,148,864575,52205,217972,1,0
3419807777,6,1,3,0,6,0,1,2,26,11,46,10,26,10,14.6,53205,116,561679,31225,74784,13.2,50841,156,690555,22739,99274,1,0
3399036468,11,1,5,0,5,1,1,0,56,41,69,41,56,55,18.0,84789,216,1120878,78143,199843,17.4,75250,155,904301,71034,224620,1,0
3382179012,1,0,1,1,7,1,3,0,6,29,6,29,6,34,13.0,40539,85,525916,26158,111550,14.4,51836,128,553073,55834,99820,0,1
3322327303,1,0,0,1,10,1,3,1,11,35,13,35,11,50,12.0,39793,65,442482,19868,98909,14.0,52009,105,529667,34342,88310,0,1
3401057241,10,1,1,1,2,0,2,0,28,19,51,19,28,39,13.4,48956,72,447075,29589,100289,12.0,40310,72,366571,20462,87935,1,0
3374010062,5,0,3,0,11,1,2,2,18,40,27,40,18,75,14.2,57106,165,630086,36765,162180,16.6,70313,188,782232,60079,113705,0,1
3354794272,7,1,1,0,3,0,2,1,24,20,24,20,24,34,14.4,51016,88,565822,44336,105744,13.0,43133,118,468105,41561,106179,1,0
3413011976,8,0,0,2,0,0,2,0,26,10,31,10,26,16,11.4,42490,80,372104,21402,62801,10.4,29834,60,269237,6727,58765,1,0
3378614634,8,1,2,1,6,2,3,1,37,27,63,27,37,40,16.6,66864,122,701241,30916,134806,16.6,67511,183,858143,24172,128556,1,0
3374162853,9,0,3,1,3,0,0,1,18,1,16,1,18,0,12.6,41956,77,509213,24984,58560,10.8,29975,44,330103,13596,63139,1,0
3408115560,9,0,4,1,8,2,1,0,50,48,61,48,50,67,16.8,74765,152,825789,50814,189536,17.6,82662,177,1046295,37762,163525,1,0
3405605487,7,0,3,0,7,0,2,1,36,35,52,35,36,32,16.2,66987,207,774126,42863,144946,16.4,69913,175,905468,30809,159830,0,1
3335404027,1,0,2,1,9,0,1,1,22,33,27,33,22,64,11.6,40170,88,386193,27042,96306,13.0,51115,96,433285,36419,103117,0,1
3377781207,8,1,2,0,1,0,1,1,28,10,32,10,28,11,13.0,48920,126,435343,24531,73551,11.6,36302,102,391114,13264,74528,1,0
3386976621,2,0,1,2,8,1,3,0,21,32,38,32,21,50,12.0,42973,77,404747,18940,89656,13.4,50806,127,471013,15781,78819,0,1
3272730726,10,0,3,0,2,0,0,0,37,28,33,27,37,43,14.8,59620,135,646816,52180,123756,13.8,51391,98,466797,58065,135244,1,0
3371046461,11,0,1,2,3,1,2,0,28,26,35,26,31,40,14.2,53191,109,545049,48460,103742,13.6,50384,105,576390,39527,114695,1,0
3359932029,10,1,4,1,3,1,1,1,26,24,37,24,26,28,15.0,60373,143,705891,61950,135964,15.0,55588,141,635730,60691,128184,1,0
3376235336,3,1,2,1,1,0,1,1,26,10,43,10,26,6,12.4,42676,98,426158,41709,65911,11.0,32957,79,340311,13972,68488,1,0
3394066337,4,0,4,1,9,2,1,1,22,33,36,33,22,73,14.2,57876,204,716569,33953,131030,16.4,74701,219,729635,37086,149617,0,1
3404378247,2,0,0,1,7,1,4,1,16,41,19,41,16,76,12.0,43933,91,395866,24453,107629,14.2,56934,131,590960,36650,100134,0,1
3398459030,9,2,3,2,5,0,2,0,35,20,75,20,36,37,15.8,64221,194,694179,47411,135495,15.0,57038,155,651911,36930,148115,1,0
3413428636,8,1,4,0,7,2,3,1,34,52,72,52,34,89,17.4,86166,339,1042989,34196,192918,17.8,86422,278,1067663,84681,222029,0,1
3402256123,3,0,1,0,8,1,3,2,25,42,46,42,25,60,14.4,54841,167,602889,51489,116332,14.8,66705,201,658043,41849,132372,0,1
3417992097,8,1,2,2,1,0,2,0,38,23,71,23,38,32,15.0,61040,161,612370,30241,107097,14.0,50349,142,584915,25734,115581,1,0
3405204783,2,0,1,0,11,2,3,2,23,33,40,33,23,42,14.6,53403,124,580373,18759,108500,16.0,63483,121,732479,41980,123902,0,1
3199508873,5,0,2,0,6,1,1,1,28,24,56,24,28,42,14.4,54651,164,569417,58053,112511,14.8,56302,132,612773,33942,112823,0,1
3209683718,9,1,4,0,4,1,1,1,41,30,63,30,41,35,17.4,75458,210,881775,67849,146276,16.8,68812,206,841238,35936,162129,1,0
3401833519,1,0,0,1,7,0,4,1,14,29,12,29,14,47,11.6,35222,99,343323,12582,90414,13.2,49591,120,513914,40171,86955,0,1
3396896827,10,1,3,1,0,0,0,0,25,14,35,14,25,20,14.8,57510,143,699899,26753,82732,13.0,44498,106,479717,18467,94001,1,0
3374217422,3,0,1,1,7,1,3,0,18,30,35,30,18,66,12.6,50941,138,529717,20292,99595,14.0,54683,148,517064,33298,89579,0,1
3364290950,10,1,2,1,1,0,3,1,32,24,47,24,32,29,15.8,61322,167,615894,37344,122403,14.6,52949,162,563505,37185,127290,1,0
3374425696,4,0,3,0,9,2,2,1,29,37,51,36,29,54,14.2,57441,186,629393,19843,139873,15.6,68467,173,685458,40823,120062,0,1
3419920277,0,0,0,0,9,0,4,2,26,37,42,37,26,42,13.8,47696,125,408239,22093,115396,14.4,58205,151,629678,28188,106126,0,1
3412019934,7,0,1,2,1,0,1,0,31,15,36,15,31,13,11.6,44088,81,367719,25709,71879,10.8,33490,60,298283,12630,72053,1,0
3420605400,4,0,2,0,10,2,3,0,19,35,33,35,19,42,15.6,61363,194,747112,39809,130634,17.0,73847,238,927865,81647,148031,0,1
3420061692,1,0,0,0,7,0,2,1,3,25,5,25,3,30,10.4,28370,52,299032,14538,63892,12.0,42168,91,455931,21655,56888,0,1
3382165188,3,0,1,1,10,1,3,1,22,37,28,37,22,53,13.4,49189,91,551040,25916,109542,14.8,57680,137,605919,29528,94052,0,1
3188294360,7,1,2,1,6,0,1,0,43,32,52,32,43,29,15.0,59246,132,524948,29135,124255,14.4,57868,129,610725,60221,142343,1,0
3387105829,2,0,1,0,10,1,3,1,25,42,32,42,25,64,13.0,46034,82,436850,24366,124501,14.8,62444,135,535156,42210,106639,0,1
3415047687,11,2,4,2,3,0,1,0,54,31,103,31,54,47,17.2,77490,290,890333,31859,136219,16.6,65275,147,815463,28626,161561,1,0
3417463467,3,0,0,2,4,1,4,0,13,31,11,31,13,39,12.4,42745,96,516886,31417,96090,14.2,50199,101,553881,62084,83779,0,1
3420198397,6,1,2,1,4,0,2,0,23,24,39,24,23,22,14.8,52820,132,575186,28416,98058,13.8,49121,63,566237,32501,94949,1,0
3316535519,2,0,1,1,8,1,3,1,30,35,38,35,31,45,14.0,51725,115,535885,14164,111057,15.0,58679,149,598788,33096,106929,0,1
3372901912,1,0,0,0,6,1,3,0,13,27,14,27,13,16,11.4,36985,92,342846,7715,71240,13.0,45676,102,445858,22438,66568,0,1
3375789254,8,1,4,0,6,0,2,2,35,28,62,28,35,48,16.2,68309,186,800158,37447,138554,14.8,61080,180,677904,24748,123512,1,0
3389414358,9,0,4,1,1,0,0,0,43,19,61,19,43,30,14.4,57569,139,582625,37909,92994,13.0,46535,108,455414,13496,113189,1,0
3403982172,8,0,3,1,0,0,0,0,28,7,38,7,28,8,12.0,45620,80,447718,20093,62275,11.2,32655,50,338220,29153,76958,1,0
3412069641,1,0,2,0,10,0,1,1,10,26,13,26,10,42,11.4,36336,95,411665,19880,78837,12.6,47019,77,452663,25897,73473,0,1
3335336795,3,0,1,1,10,1,3,1,20,33,32,33,20,55,13.6,50969,107,545877,20225,102611,15.0,61259,127,623841,47018,101769,0,1
3396707714,5,0,1,2,0,0,1,0,21,9,25,9,21,6,12.2,41082,95,381056,19271,54444,11.0,30151,80,299443,10881,57458,1,0
3406255198,7,0,2,1,0,0,0,0,27,14,27,14,27,15,12.6,45313,99,440127,30636,63949,10.6,34146,67,321977,11134,76761,1,0
3393443529,0,0,0,0,11,1,3,1,14,20,12,20,14,8,11.2,34979,51,331645,12733,63256,12.4,45716,97,449768,19305,69023,0,1
3412798178,3,0,1,2,10,1,3,0,11,20,6,20,11,31,11.8,39230,111,431583,17957,75027,13.6,51650,95,565433,29582,60667,0,1
3319874197,2,0,0,0,9,1,4,2,10,16,7,15,10,18,11.2,35650,66,360328,17204,62846,12.6,46600,101,497494,16889,58703,0,1
3367109646,10,1,4,1,1,0,0,1,44,13,72,13,44,20,14.2,62129,108,568357,40190,93075,11.8,39791,109,364542,28072,117970,1,0
3367032609,9,1,4,1,2,0,1,1,27,16,39,16,27,34,14.0,55660,168,573710,31534,87137,13.0,45008,114,532469,27634,97885,1,0
3384519571,1,0,0,1,5,0,3,1,21,29,24,29,21,36,11.4,38416,103,335625,12295,78851,12.8,47840,102,459861,20137,70899,0,1
3376880227,5,0,0,2,8,1,4,0,25,39,28,39,25,66,13.6,52114,108,551822,13664,113011,15.8,61780,86,675370,47967,115233,0,1
3317923823,9,0,3,1,7,2,3,0,33,38,53,38,33,54,16.4,67899,206,842601,22108,122441,16.8,68328,139,710055,39853,137519,1,0
3420012220,3,0,0,1,3,0,3,0,16,31,18,31,16,30,11.8,41992,85,381488,21349,87279,13.4,48048,100,475915,22804,83071,0,1
3397922392,9,1,3,2,2,0,1,0,25,17,41,17,25,22,14.4,55647,166,622456,32431,98300,12.8,43169,138,491561,32490,101097,1,0
3397731206,10,0,4,0,1,0,0,0,26,13,41,13,26,23,14.0,52951,117,568743,35085,102288,12.4,38642,95,379686,25763,94279,1,0
3400828802,4,0,0,1,9,1,5,0,26,42,47,42,27,88,15.0,60548,160,736494,46339,150507,16.4,69644,197,723318,47164,134118,0,1
3397393722,5,0,2,0,7,2,4,1,28,38,47,38,30,78,15.0,60277,170,711508,79891,192024,16.6,66578,160,755091,73446,177733,0,1
3410880873,10,1,2,1,2,0,2,0,36,28,50,28,36,45,15.4,62102,160,655440,36536,114308,14.0,51497,113,564496,43624,136608,1,0
3419946042,3,0,3,1,7,1,1,1,20,21,23,21,20,33,13.8,47569,178,543718,18748,83882,14.6,53158,131,591153,26227,91776,0,1
3397355518,7,1,3,2,5,0,2,0,28,18,47,18,28,17,15.2,59778,195,646036,32944,94201,14.2,52921,154,604419,18062,87701,1,0
3412913701,2,0,0,0,8,0,4,0,29,42,32,42,29,58,14.0,52912,149,560681,23940,119570,15.2,62979,160,620193,37337,134020,0,1
3397267211,9,2,3,1,3,0,1,0,34,31,58,30,34,30,16.2,67488,175,801159,104696,163053,15.2,57773,174,675977,30953,137935,1,0
3408106740,11,0,2,1,0,0,0,0,33,13,40,12,33,12,12.4,45112,75,389253,17607,60493,11.2,31466,49,305595,16756,81022,1,0
2985766423,0,0,0,0,9,0,3,1,13,26,23,26,13,43,13.8,47251,114,499431,17112,102124,14.8,56522,155,663451,19545,72141,0,1
3334784543,4,0,3,1,8,2,3,0,37,57,61,57,37,126,16.4,70581,171,821687,76181,239716,17.8,79124,128,786982,80486,208766,0,1
3393412725,5,0,2,1,10,1,3,1,22,38,26,38,22,61,13.8,53282,148,542144,23879,116812,15.2,62038,152,541882,44135,114673,0,1
3399207856,4,0,1,1,6,0,3,0,19,35,22,35,19,44,13.2,48609,124,492302,15652,90581,14.4,56829,120,569105,27194,98849,0,1
3402102751,1,0,1,1,7,1,5,1,22,36,36,36,23,42,15.2,56649,168,638327,20287,121734,16.8,67286,156,867414,36013,112431,0,1
3421216300,2,0,0,0,8,0,3,2,16,29,20,29,16,42,12.8,41554,86,430084,21771,104016,13.8,52142,121,560315,30450,73915,0,1
3418024929,3,0,1,0,9,0,2,1,26,46,33,45,26,49,12.2,45273,79,419795,8454,96018,13.6,52664,100,459668,25432,90502,0,1
3221144487,1,0,1,0,11,1,3,1,23,33,35,33,23,56,13.2,48016,111,482549,13874,101296,14.8,59878,146,598945,35139,119818,0,1
3221868869,3,1,2,2,8,0,3,0,26,38,33,38,26,53,14.6,55751,127,616175,30562,134368,15.4,61199,135,629515,27127,105111,0,1
3255072591,1,0,0,1,9,1,4,0,20,23,42,23,20,34,12.8,42761,63,418825,39820,100919,14.0,51682,117,592699,23253,88096,0,1
3305226856,5,0,1,0,2,0,1,2,17,7,23,7,17,4,11.4,37644,59,341180,9084,43473,10.0,28621,49,287728,12393,55142,1,0
3411685801,0,0,1,0,11,1,3,1,10,35,14,35,10,31,12.4,36511,47,382308,16950,91518,13.8,51827,64,433595,23621,70163,0,1
2926174257,1,0,0,0,7,0,2,1,16,35,8,35,16,31,11.0,33524,59,263437,8686,83564,13.0,42927,74,393532,19855,70606,0,1
3043058683,9,1,3,1,3,0,0,0,28,28,31,27,28,37,14.0,52259,78,529689,25070,96196,12.8,47230,75,397621,19886,79983,1,0
3346237973,1,0,0,0,9,1,4,0,24,39,30,39,24,61,14.4,52747,88,529230,21892,122108,15.0,60718,129,634101,38707,113487,0,1
3420283623,4,0,2,2,10,0,3,0,19,36,19,36,20,46,14.0,50125,106,580848,21382,133963,15.2,58713,81,686462,35759,107119,0,1
3399911573,9,1,2,0,4,0,2,1,49,37,53,37,49,43,15.6,63150,98,605488,30404,119819,14.2,54444,73,564705,15248,125747,1,0
3415004041,11,0,5,0,4,0,1,1,48,41,68,41,48,54,16.8,70978,139,721766,30308,166699,16.0,64395,62,669165,51045,175736,1,0
3394619349,1,0,0,0,9,0,4,1,19,33,23,33,19,45,12.2,39513,37,337200,16367,98481,13.0,48028,71,425115,26969,83119,0,1
3397292741,5,0,3,2,2,0,0,0,36,18,62,17,36,16,12.6,48185,97,389633,22243,74591,11.8,40560,87,408167,13574,85933,1,0
3391342614,0,0,1,0,11,0,1,2,14,26,15,26,14,35,11.0,35028,48,286044,16614,75752,12.6,44700,73,444148,10444,59918,0,1
3410685267,9,2,1,0,3,0,4,1,42,20,82,19,42,18,17.0,70199,163,825322,65276,152433,15.8,59231,97,798533,30949,145313,1,0
3374726246,11,1,2,0,1,0,1,1,40,18,51,18,40,16,15.6,61607,81,606406,32945,108110,14.2,48035,84,528685,28427,117080,1,0
3400367138,9,1,2,0,1,0,1,1,38,24,49,24,38,35,14.0,51474,62,403868,27245,88972,12.2,43105,72,365151,31414,97162,1,0
3366024106,5,1,1,1,11,0,4,1,29,37,51,36,29,53,16.0,61742,83,691468,20470,122030,15.4,63479,142,753054,46077,151318,0,1
3412385411,3,0,1,0,9,1,4,1,34,40,51,40,34,70,14.8,59359,102,673813,38162,151520,15.6,66742,126,641322,56214,151123,0,1
3382381737,4,0,1,0,10,0,4,1,36,60,36,60,37,77,15.6,61971,175,627735,39097,171429,17.2,73855,141,844775,40685,164645,0,1
3408345917,0,0,0,0,11,0,4,1,12,26,16,26,12,23,13.8,44762,84,551700,29476,102055,15.2,54345,122,693372,36694,97324,0,1
3383792605,2,0,3,0,10,2,3,1,24,42,45,42,24,82,17.0,66644,132,866569,29875,160211,17.4,79392,230,1015556,44266,148080,0,1
3388761580,9,0,4,1,3,0,0,1,30,10,52,10,31,11,13.8,48896,109,466801,28085,73308,12.4,39232,77,423719,10264,86762,1,0
3378355993,2,0,0,0,8,0,4,1,23,42,17,42,23,34,11.8,41657,87,381088,8959,88468,13.0,51680,95,481690,20951,78952,0,1
3418805347,10,1,3,1,0,0,0,0,23,6,37,6,23,5,12.2,46924,62,444780,16132,52307,10.2,29683,31,277440,15270,71639,1,0
3270775679,0,0,0,0,8,0,3,2,9,25,6,24,9,28,10.4,28571,54,259587,11677,67332,11.2,40076,68,371064,15873,54627,0,1
3359474916,1,0,1,0,7,0,4,1,13,36,23,36,13,63,13.4,46835,138,525315,32463,124284,15.0,66237,138,660168,50296,115592,0,1
3322638506,10,1,2,0,2,0,0,0,36,19,44,19,36,20,14.4,51958,94,456760,21507,82110,12.8,41229,79,365270,38784,104530,1,0
3410177939,7,1,5,0,8,3,2,1,38,38,79,37,38,67,18.0,85127,244,1179558,28393,190753,17.6,86352,242,1033496,72776,229230,1,0
3410047907,11,1,4,2,2,0,0,0,45,32,50,32,45,43,15.6,64520,118,713646,40921,123758,15.0,56282,85,537164,32105,153263,1,0
3410440506,1,0,2,1,5,0,1,0,14,30,11,30,14,33,10.6,33321,62,309739,23403,83177,12.8,43759,72,416512,35501,71854,0,1
3404394770,6,0,3,0,3,0,1,1,30,26,46,26,30,33,14.4,54770,177,590445,28906,92148,13.2,49452,105,510361,25161,101247,1,0
3408844289,3,0,2,1,10,1,3,0,29,35,52,35,29,59,15.0,57358,162,630707,27445,152442,16.2,65785,197,779190,37564,161365,0,1
3335899561,1,0,1,0,9,1,2,2,25,36,38,36,25,49,12.8,43624,81,395416,15004,91205,14.0,55157,88,520253,19493,85568,0,1
3414326271,2,0,3,1,7,1,1,0,33,39,60,38,33,63,14.2,56487,142,527865,56640,148782,15.0,62762,141,595786,22747,111231,0,1
3414313186,2,0,0,1,6,0,3,0,14,24,13,24,14,30,12.0,39359,111,417065,34134,87048,12.6,45315,110,456844,23623,77924,0,1
3372594344,5,1,2,1,9,0,2,1,29,26,45,26,29,36,13.6,49330,135,422608,21835,91302,13.6,52979,133,527695,18814,103852,0,1
3410068075,9,0,4,1,4,1,1,0,39,32,60,32,39,50,15.4,62594,163,692169,25632,118660,15.0,57933,139,538541,27999,145689,1,0
3393945780,10,1,2,1,4,0,3,1,31,26,62,26,31,40,16.0,67907,153,822773,25962,101020,14.8,57519,180,682493,21353,116456,1,0
3397266794,10,1,2,2,2,0,2,0,32,20,60,20,32,27,14.4,56887,161,572122,23731,89006,13.0,44512,139,471213,18504,101692,1,0
3240345645,2,0,0,0,6,0,3,1,12,27,13,27,12,41,11.4,36402,70,351226,21186,83890,12.8,46281,88,475125,21235,72788,0,1
3345650468,9,1,3,0,0,0,1,0,38,19,60,19,38,34,14.8,59133,157,616406,42074,134554,13.0,46071,113,480183,42472,121254,1,0
3358406188,7,1,3,0,6,1,3,2,41,36,67,36,41,70,16.8,76046,157,735467,48480,174880,17.0,73887,198,916932,65008,198374,1,0
3374438320,3,0,1,1,7,1,3,0,37,40,47,40,37,63,14.6,60175,116,546153,24090,136584,16.0,65280,144,656606,39593,127469,0,1
3376716316,7,1,4,1,0,0,0,0,24,12,23,12,24,17,13.4,51018,90,465510,23051,76556,11.6,36765,80,350675,18671,70583,1,0
3397687814,0,0,1,0,8,1,3,2,15,32,23,32,15,42,11.4,36357,76,322092,8587,78638,13.6,51966,111,521623,40045,91319,0,1
3403075734,2,0,1,1,9,1,4,0,24,43,33,43,25,82,15.6,60879,115,718384,37475,147286,16.8,71099,195,800978,48141,135502,0,1
3403955653,9,0,3,1,2,0,1,0,34,20,40,20,34,17,14.6,57358,98,631762,43322,114516,13.6,47618,104,569127,20894,107535,1,0
3394869533,4,1,2,2,9,0,3,0,21,33,21,32,23,56,13.8,51573,100,576291,31194,109733,14.6,55128,85,567243,16647,99809,0,1
3402651945,3,0,2,1,8,0,2,0,27,30,27,30,27,34,14.2,51603,144,515989,24001,123842,15.2,58488,140,639409,36789,121442,0,1
3414037781,4,0,3,0,4,0,0,1,21,14,34,14,21,24,12.4,42320,64,432349,24842,68095,11.6,39690,91,358761,9369,71115,1,0
3412929173,8,1,4,0,3,0,0,1,21,18,12,18,21,30,15.0,54312,112,723985,29261,92898,14.0,48910,122,534939,14473,83792,1,0
3414040281,10,0,2,1,0,0,1,0,29,13,36,13,29,18,12.4,46367,69,441334,15448,53515,10.4,31107,44,244296,18147,83557,1,0
3419570080,10,1,4,2,0,0,0,0,45,25,54,25,45,29,13.6,58845,103,535175,30000,103201,11.8,42030,61,398510,25696,112348,1,0
3412375106,7,0,0,1,2,1,3,1,28,27,54,27,28,30,13.2,50571,87,454893,33034,82748,13.0,45625,77,405040,25239,96981,1,0
3418904183,3,0,1,0,10,1,3,2,13,23,16,23,13,38,12.4,42430,102,498856,18164,101918,13.6,51694,151,523415,35982,84959,0,1
3388150679,3,0,2,0,9,0,3,2,32,44,36,44,32,49,14.2,55716,157,602816,24298,115464,15.0,60330,109,580321,34064,127090,0,1
3373282578,2,0,1,1,5,1,2,0,15,25,11,25,15,27,11.4,37372,65,378210,24310,83303,13.0,44430,94,426127,18463,58398,0,1
3355919433,0,0,1,0,10,0,2,1,10,33,9,33,10,42,10.0,30751,50,272911,12789,71521,12.0,49229,87,408116,18014,55796,0,1
3317471058,10,0,4,0,2,0,0,0,37,12,25,12,37,14,14.6,53913,114,562262,38817,86053,13.4,42342,70,479232,15641,94243,1,0
3302611077,5,0,0,0,9,1,4,1,32,41,44,41,32,54,14.0,55293,119,514588,33029,122867,15.2,62998,99,653047,43485,133290,0,1
3317548707,7,1,2,0,3,0,2,0,19,23,31,23,19,36,14.0,52747,135,535537,33507,98163,13.4,48968,152,509550,26728,99821,1,0
3310089766,4,1,2,2,9,1,4,0,31,43,57,43,31,85,15.8,66260,203,784497,33519,145003,16.4,69853,168,711803,52178,158248,0,1
3410371967,10,2,4,0,5,0,2,1,31,30,66,30,31,44,16.8,69671,152,857529,44348,150357,15.8,65171,209,787582,79555,170111,1,0
3380920073,2,0,1,0,9,1,4,1,26,37,41,37,27,63,13.6,50070,109,461631,46662,118363,15.2,62714,116,673105,43886,115848,0,1
3294293482,4,0,2,1,7,1,3,0,32,41,46,41,32,67,14.2,57752,218,586209,41683,163194,15.8,61641,178,661652,62744,147175,0,1
3390741904,0,0,0,0,6,0,3,2,11,27,16,27,11,26,11.0,32541,80,307677,11588,69169,12.2,43001,79,416859,24200,74199,0,1
3413096667,0,0,0,0,7,0,2,2,11,24,14,24,11,30,10.8,32230,61,287820,13288,65244,12.2,43844,105,425454,21600,65890,0,1
3403538507,9,1,3,1,7,2,2,0,26,37,44,36,26,60,15.4,64878,235,761477,37846,136907,17.0,69137,202,812176,51846,127151,0,1
3303096538,3,0,1,0,9,1,3,2,22,30,35,30,22,53,13.4,47959,108,480669,26821,99841,14.4,55450,154,564851,41534,97337,0,1
3380005214,6,0,1,1,7,1,3,1,29,44,32,44,29,65,13.4,53542,119,605265,25122,123504,15.2,63852,133,670202,56485,133050,0,1
3411782511,7,2,2,1,4,0,3,0,38,30,89,30,38,45,17.0,67556,190,694819,32123,112207,15.6,62417,183,765828,41715,146479,1,0
3405988657,3,0,3,2,7,1,1,0,19,35,37,35,19,84,12.8,51882,174,559301,42664,114387,14.0,59178,160,524023,37063,108375,0,1
3312910095,10,0,3,0,4,1,2,1,36,27,72,27,36,63,16.4,67459,155,789870,41591,131085,15.4,60264,237,691212,35901,128623,1,0
3326575094,3,1,0,1,9,0,3,0,30,37,39,36,30,60,14.8,55832,137,483900,25931,118674,14.2,58478,174,615801,29651,109884,0,1
3404979412,2,0,2,0,10,1,2,2,8,27,12,27,8,44,12.2,41630,129,537136,26136,98387,13.8,51610,118,528407,54369,88431,0,1
3404241754,10,1,3,1,1,0,1,0,44,23,71,23,44,22,14.6,59886,129,564880,52894,124620,12.8,46473,132,457474,19711,130494,1,0
3409872351,4,0,1,0,1,0,2,1,26,10,33,10,26,23,11.8,42001,87,361211,19982,63148,10.4,33489,71,336790,15611,69692,1,0
3375500459,6,0,1,2,6,1,3,0,14,21,26,21,14,42,11.2,40887,97,377515,24076,85178,13.0,46076,147,464543,31843,73680,0,1
3415910162,3,0,1,1,8,1,3,1,7,27,11,27,8,56,14.0,51387,132,985380,31131,83892,15.8,62744,205,831069,32922,83813,0,1
3402821075,0,0,0,0,9,1,2,2,15,27,29,27,15,43,10.8,36951,76,379558,27282,87377,12.8,51044,139,466473,21743,58513,0,1
3402033659,6,1,4,1,2,0,0,0,35,15,68,15,35,17,14.4,55121,151,499228,28946,82258,13.0,44656,137,498375,21014,100883,1,0
3291200922,1,0,0,1,10,1,4,1,22,33,40,33,22,48,14.0,54335,207,608236,30628,117354,15.4,63765,214,712856,56286,119502,0,1
3412096450,7,1,3,1,4,0,1,1,28,13,45,13,28,23,14.6,54569,162,623775,35845,89848,13.0,45767,157,564804,27321,116895,1,0
3345770175,6,1,0,0,7,0,4,2,26,32,52,32,26,62,15.2,59378,120,717304,36376,118493,15.4,60843,158,688657,79700,140701,0,1
3384223221,7,0,2,2,1,0,1,0,29,13,33,13,29,14,11.8,45655,99,427093,12316,56299,10.8,34152,82,338419,14476,64461,1,0
3387980539,7,1,3,0,6,1,2,2,32,28,55,28,32,48,16.6,68113,209,796562,56628,129266,16.0,66568,185,812763,39616,170021,1,0
