gameId,r_summoner1_lane,r_summoner1_championId,r_summoner1_kills,r_summoner1_deaths,r_summoner1_assists,r_summoner1_totalDamageDealt,r_summoner1_totalHeal,r_summoner1_visionScore,r_summoner1_totalDamageTaken,r_summoner1_goldEarned,r_summoner1_champLevel,r_summoner2_lane,r_summoner2_championId,r_summoner2_kills,r_summoner2_deaths,r_summoner2_assists,r_summoner2_totalDamageDealt,r_summoner2_totalHeal,r_summoner2_visionScore,r_summoner2_totalDamageTaken,r_summoner2_goldEarned,r_summoner2_champLevel,r_summoner3_lane,r_summoner3_championId,r_summoner3_kills,r_summoner3_deaths,r_summoner3_assists,r_summoner3_totalDamageDealt,r_summoner3_totalHeal,r_summoner3_visionScore,r_summoner3_totalDamageTaken,r_summoner3_goldEarned,r_summoner3_champLevel,r_summoner4_lane,r_summoner4_championId,r_summoner4_kills,r_summoner4_deaths,r_summoner4_assists,r_summoner4_totalDamageDealt,r_summoner4_totalHeal,r_summoner4_visionScore,r_summoner4_totalDamageTaken,r_summoner4_goldEarned,r_summoner4_champLevel,r_summoner5_lane,r_summoner5_championId,r_summoner5_kills,r_summoner5_deaths,r_summoner5_assists,r_summoner5_totalDamageDealt,r_summoner5_totalHeal,r_summoner5_visionScore,r_summoner5_totalDamageTaken,r_summoner5_goldEarned,r_summoner5_champLevel
3405111628,MIDDLE,Ryze,4,9,6,203686,15672,24,43485,13586,17,BOTTOM,Nautilus,2,4,7,55887,6085,80,22770,9434,15,BOTTOM,Tristana,4,6,6,177612,4816,36,22991,12728,16,JUNGLE,Shyvana,6,4,3,252760,15584,31,36173,13838,17,TOP,Irelia,9,5,3,161699,11481,14,38617,14249,17
3419990938,TOP,Vayne,1,10,1,43293,61,6,16035,5580,11,JUNGLE,JarvanIV,3,3,1,83669,5242,11,17227,6811,10,MIDDLE,Katarina,2,8,2,50233,918,7,16038,5937,11,BOTTOM,Ashe,0,4,3,52457,1250,9,12903,5618,10,BOTTOM,Sona,1,4,3,8842,3224,19,7072,4835,10
3419916643,BOTTOM,MissFortune,4,9,5,107069,1513,11,18215,9084,12,JUNGLE,Jax,3,8,2,134358,6103,7,24159,8840,12,TOP,Tryndamere,3,5,1,175237,7211,17,30383,10990,15,MIDDLE,Tristana,6,10,2,141492,1695,11,24315,11693,14,BOTTOM,Leona,1,6,4,22409,380,48,13607,6208,11
3403637240,JUNGLE,Graves,1,1,9,124830,8747,25,16855,8025,12,MIDDLE,Corki,6,0,9,98859,3842,16,8764,10550,14,TOP,Irelia,5,3,9,93764,6776,6,20335,9970,14,BOTTOM,Pyke,13,0,7,32932,3106,42,9147,10799,13,BOTTOM,MissFortune,7,1,14,129322,1977,10,11324,12449,13
3419960543,TOP,Irelia,8,6,8,162159,6671,27,25622,12976,16,BOTTOM,Soraka,0,3,18,27294,17442,53,13235,7347,13,JUNGLE,Olaf,10,3,15,172148,13924,33,32734,12990,16,BOTTOM,Vayne,4,5,6,109855,1405,16,12988,10621,13,MIDDLE,Zoe,12,5,7,153802,6400,30,24529,13644,17
3419964655,MIDDLE,Talon,4,3,4,99808,1221,11,16808,11085,14,TOP,Fiora,11,2,7,190040,11439,23,36847,15432,18,BOTTOM,Lulu,0,4,11,10430,1347,61,8276,7714,13,JUNGLE,Shyvana,9,2,7,272003,15405,25,27605,15676,17,BOTTOM,KogMaw,5,8,8,150064,1805,14,18410,12587,15
3420029620,JUNGLE,Udyr,3,5,5,145529,9907,26,32932,8542,13,MIDDLE,Fizz,5,5,2,68330,447,8,15383,8028,12,TOP,Renekton,3,10,1,68471,3843,13,28598,7988,13,BOTTOM,Vayne,3,5,4,59527,1454,11,14704,8092,12,BOTTOM,Soraka,1,5,9,11803,15142,18,9065,5292,11
3419959367,BOTTOM,Yuumi,3,6,27,23768,16509,45,9785,9588,17,TOP,Soraka,4,10,22,84444,22256,27,24125,10584,17,BOTTOM,Caitlyn,9,6,10,250448,3861,16,23675,16774,18,MIDDLE,Kayle,10,5,20,329754,10000,26,25949,18624,18,JUNGLE,Kayn,16,4,15,250312,22880,33,49738,18320,18
3419236495,TOP,MonkeyKing,6,8,4,76285,1974,12,18311,10093,14,BOTTOM,Lux,3,7,9,37409,470,32,11875,6899,11,JUNGLE,Warwick,8,9,6,97329,13366,12,32854,10295,13,MIDDLE,Annie,7,8,6,86366,580,8,16166,9328,13,BOTTOM,Aphelios,1,10,4,106697,2666,5,16690,8744,12
3420037686,BOTTOM,Maokai,4,5,8,28464,3357,27,18543,6976,12,MIDDLE,Zoe,3,7,6,89594,472,14,15013,8103,12,JUNGLE,Kayn,3,4,2,139224,11551,12,27688,8993,13,TOP,Tryndamere,5,5,5,119659,7517,7,24984,9819,15,JUNGLE,Lucian,6,2,4,85095,2820,17,11484,9081,12
3420038018,BOTTOM,Yuumi,1,4,8,9384,10147,24,7527,5668,11,MIDDLE,Kassadin,3,10,1,72394,1459,19,19717,7772,12,JUNGLE,Trundle,2,3,4,86503,10764,16,21850,7297,12,TOP,Jayce,4,9,2,75367,544,4,23745,8314,13,BOTTOM,Twitch,4,6,2,73407,1765,14,17665,7789,11
3420048341,JUNGLE,Zac,3,7,13,221549,64127,26,75850,13120,17,BOTTOM,Sona,3,6,16,30102,28618,57,22004,9805,15,MIDDLE,Xerath,5,4,16,177457,2067,43,19735,12519,17,BOTTOM,Tristana,15,9,5,223591,7182,23,39594,17814,17,TOP,Nasus,4,7,10,155162,5305,13,54976,12895,17
3419547561,TOP,Shen,4,7,16,108479,2551,15,33521,12148,16,MIDDLE,Leblanc,10,6,7,104227,4281,21,23255,12966,16,JUNGLE,MasterYi,11,6,5,223978,18879,19,37557,14702,16,BOTTOM,Tristana,8,7,7,149950,3321,28,24696,13068,15,BOTTOM,Janna,0,5,19,18854,10652,75,15718,8770,14
3419936498,BOTTOM,Soraka,2,3,14,17688,27622,48,13440,8632,15,BOTTOM,Ashe,3,2,7,117306,3985,22,20757,10831,14,JUNGLE,Tryndamere,8,6,3,296863,11647,14,49486,17115,18,JUNGLE,Graves,4,3,10,254539,11962,28,30849,14317,17,MIDDLE,Malzahar,8,8,3,165081,1976,17,23048,13452,17
3419670006,BOTTOM,Pyke,2,9,3,18479,2565,36,17157,6598,11,MIDDLE,Sylas,2,5,2,75080,1981,11,18858,8290,14,TOP,Darius,4,5,0,107272,3648,18,21389,9772,15,JUNGLE,Evelynn,5,6,3,139473,6566,10,21271,10407,13,BOTTOM,Tristana,3,4,8,114992,2265,15,13287,10568,14
3419532077,JUNGLE,Graves,11,6,12,203552,14551,31,36556,14385,16,MIDDLE,Twitch,11,8,16,162557,4759,24,25765,15086,16,BOTTOM,Thresh,9,5,20,38532,7664,56,24353,11941,15,TOP,Shen,9,1,8,177569,5387,29,20234,14968,18,MIDDLE,Zilean,5,3,12,129847,13725,25,23411,12319,16
3420100633,JUNGLE,Zac,6,0,12,132932,30379,24,25853,10124,14,MIDDLE,TwistedFate,4,2,7,132976,4856,15,15824,10823,14,BOTTOM,Blitzcrank,2,7,10,15506,1871,37,16156,6347,10,JUNGLE,Riven,11,2,4,120141,4574,13,15906,11183,14,BOTTOM,Ezreal,9,4,8,92637,1372,16,12548,10794,13
3419626159,TOP,Singed,10,6,14,155335,12177,16,40424,15356,16,BOTTOM,Blitzcrank,3,7,23,39497,5180,44,24406,10197,15,BOTTOM,Cassiopeia,23,9,9,174126,17956,7,40307,19023,17,MIDDLE,Morgana,7,5,12,147826,6156,15,21322,14073,17,JUNGLE,Amumu,3,10,16,145372,10078,25,39750,10712,15
3420013776,JUNGLE,Elise,15,8,14,228960,10897,18,34596,16519,18,MIDDLE,Syndra,7,5,14,209748,3743,35,22796,15694,18,TOP,Malphite,4,9,12,137828,0,13,29061,11771,16,BOTTOM,Nautilus,1,6,24,30561,4664,81,27443,9301,15,BOTTOM,Sivir,15,4,15,269476,3509,49,19268,17703,17
3420010415,MIDDLE,Irelia,7,6,1,81161,4393,7,20742,8421,13,BOTTOM,Jinx,2,4,3,56829,831,7,8403,6798,11,BOTTOM,Swain,1,8,4,8855,1194,29,13084,4790,9,TOP,Riven,5,3,0,79548,1110,8,15233,7655,13,JUNGLE,Evelynn,0,5,3,83740,7569,12,17507,5611,10
3419522758,MIDDLE,Syndra,2,8,3,113604,1459,14,19871,9050,14,BOTTOM,Tristana,6,7,3,84026,2234,7,18437,9164,13,BOTTOM,Pyke,1,7,2,14759,3146,47,17032,6049,11,JUNGLE,JarvanIV,6,1,7,162483,10441,27,21877,11788,16,JUNGLE,Sett,6,4,3,88733,2328,13,23542,10156,14
3392142166,JUNGLE,Amumu,3,8,21,168921,12625,31,43919,12375,16,MIDDLE,Sylas,14,10,9,135174,12964,25,44308,14875,16,TOP,Renekton,5,6,9,173113,15517,29,51390,14008,18,BOTTOM,Zyra,5,9,17,109534,3607,83,25503,13145,15,MIDDLE,Xayah,9,10,8,199649,3033,23,24789,15891,17
3415900001,MIDDLE,Graves,6,6,9,200998,12428,22,28498,13697,17,TOP,MonkeyKing,9,3,5,136071,4105,26,22494,14134,17,JUNGLE,JarvanIV,6,4,16,136926,15466,28,32353,12722,15,BOTTOM,Jhin,11,4,7,200452,6095,28,18497,14534,15,BOTTOM,Zyra,3,6,12,57381,4551,61,19030,9298,13
3419945261,MIDDLE,Vladimir,11,4,7,155633,22897,12,23331,13929,16,BOTTOM,Caitlyn,7,4,7,169197,1168,12,14716,13234,15,TOP,Irelia,8,7,5,199845,8436,25,28928,14462,17,BOTTOM,Lulu,0,3,12,13083,824,61,9338,7173,13,JUNGLE,Zac,4,2,14,175931,32866,20,28872,11290,16
3419821436,JUNGLE,Ekko,5,3,10,237883,17281,20,41217,14223,18,TOP,Mordekaiser,14,6,4,162033,18901,20,47431,15818,18,MIDDLE,Irelia,18,15,6,187296,16787,22,54323,17235,18,BOTTOM,Varus,4,5,17,137143,2709,18,18254,12956,17,BOTTOM,Senna,5,6,17,64727,12557,66,15191,11443,16
3417024394,BOTTOM,Jhin,4,9,7,89083,2760,5,16775,8851,12,BOTTOM,Lux,4,8,6,41652,774,31,12571,8446,11,JUNGLE,Gragas,2,3,9,79621,11331,21,28383,7011,11,TOP,Gangplank,1,5,8,145702,6548,8,21709,9121,14,MIDDLE,Azir,4,8,4,85100,1116,29,21111,8753,13
3416956759,BOTTOM,Jinx,2,7,12,112954,1927,20,14463,9403,13,BOTTOM,Leona,4,7,19,25644,4792,28,18908,8125,13,JUNGLE,Volibear,12,4,14,148342,10464,17,31386,13495,15,MIDDLE,Morgana,2,4,16,77626,4041,17,12907,8714,14,TOP,Nasus,17,3,11,153927,6081,14,43457,15394,15
3420182370,JUNGLE,Amumu,8,8,10,300388,22653,25,48593,18051,18,MIDDLE,Fizz,7,7,11,91220,5529,24,24558,12999,16,TOP,Illaoi,16,9,11,239571,21970,22,49915,19019,18,BOTTOM,Pyke,12,9,11,37214,9707,106,28663,14883,16,BOTTOM,Ezreal,9,9,18,237208,8553,23,32997,18466,18
3420013449,BOTTOM,Rakan,1,4,23,27974,5621,66,17821,9773,15,MIDDLE,Veigar,3,7,7,118525,2689,32,19453,11382,16,JUNGLE,Warwick,17,2,10,239644,19832,25,30495,17745,18,TOP,Gragas,11,2,18,178006,9634,23,24296,15741,18,BOTTOM,Xayah,10,5,9,158245,2670,47,18204,14714,15
3416013839,MIDDLE,Kayle,1,4,2,74346,2341,13,17718,7641,13,JUNGLE,Olaf,1,3,1,130612,7602,14,19680,7247,12,BOTTOM,Aphelios,1,6,4,79912,1975,6,10733,7325,11,TOP,Sion,1,4,3,90267,1177,9,15154,7100,13,BOTTOM,Velkoz,5,4,1,50361,185,24,8953,6964,11
3419939610,JUNGLE,Sylas,7,5,4,88009,10678,21,29246,9462,12,TOP,Zed,10,4,1,125242,218,6,17659,12685,15,BOTTOM,Kaisa,1,8,2,99013,2221,13,20795,8030,12,BOTTOM,Yuumi,0,6,8,7178,7931,33,7739,5650,9,TOP,Irelia,1,6,4,102030,2587,9,17361,8356,12
3420241970,TOP,Nasus,3,6,0,68979,165,3,18007,6328,12,MIDDLE,Diana,2,5,2,71409,1173,18,13219,6501,11,BOTTOM,Jhin,2,3,0,52606,1307,5,11104,5774,10,BOTTOM,Pyke,1,6,3,16280,3021,31,13550,5209,9,JUNGLE,Graves,1,5,2,100728,4370,6,16891,6276,10
3416014668,BOTTOM,Maokai,3,12,16,78710,11949,67,47625,12022,16,BOTTOM,Yasuo,13,9,10,265257,7829,18,34594,19083,18,TOP,Garen,6,7,9,242566,6164,13,43849,16982,18,MIDDLE,Katarina,11,7,17,158138,10032,37,29681,16107,18,JUNGLE,DrMundo,11,9,13,225912,24105,30,61671,16666,18
3407758747,MIDDLE,Orianna,6,7,14,93885,420,18,13031,10335,15,BOTTOM,Thresh,4,6,20,30042,2013,39,19339,9176,14,BOTTOM,Tristana,12,4,9,145597,3091,26,16980,14036,15,JUNGLE,Fiddlesticks,6,5,16,124680,13596,29,25121,10442,14,TOP,Jax,7,4,4,124834,4453,21,18514,11874,16
3419299729,BOTTOM,Sion,2,5,14,54930,2073,32,19824,8424,13,BOTTOM,Ezreal,6,4,13,103878,2770,13,12633,11015,13,JUNGLE,DrMundo,17,3,9,166061,20488,17,35488,14873,15,MIDDLE,Neeko,9,7,11,97667,910,16,15032,10722,14,TOP,Gangplank,6,4,12,159567,6684,11,19514,12327,14
3420120372,TOP,Mordekaiser,4,0,5,95560,4859,20,12193,9733,14,BOTTOM,Ezreal,1,1,2,71111,1148,15,6358,7500,11,MIDDLE,Irelia,4,4,3,124262,5698,10,15872,9604,14,JUNGLE,Shyvana,6,2,6,135576,11110,33,22770,9836,13,BOTTOM,Nautilus,2,1,4,24171,903,39,7993,5643,11
3407685233,JUNGLE,Warwick,4,6,4,69981,10286,16,20176,7072,10,BOTTOM,Morgana,0,8,4,16356,471,20,11897,4603,9,BOTTOM,Xayah,4,6,2,57765,870,10,11028,7626,10,TOP,Renekton,4,2,0,61553,2561,9,13201,7340,13,MIDDLE,Zoe,0,4,4,46200,1031,15,11285,5346,11
3419459887,JUNGLE,DrMundo,3,9,12,262357,24462,24,62789,14116,18,BOTTOM,Jhin,12,5,13,276707,5332,19,22544,18918,18,TOP,Maokai,8,11,11,174355,17484,22,55491,14892,18,BOTTOM,Lux,5,9,14,88023,2494,92,22488,11866,15,MIDDLE,Syndra,7,12,12,156709,4710,32,28715,12963,17
3420069157,JUNGLE,Kayn,7,3,14,203158,20578,14,33123,14385,16,BOTTOM,Kaisa,3,8,6,96588,1678,14,18300,10483,13,TOP,Riven,11,6,8,174841,8843,18,27439,14765,17,MIDDLE,Annie,8,2,11,151493,1788,22,15831,13273,17,BOTTOM,Shen,2,6,16,29787,696,66,23415,8509,14
3419332570,TOP,Kayle,3,7,3,88911,3428,24,21152,9420,14,BOTTOM,Nautilus,1,6,3,17436,263,27,14940,4771,10,MIDDLE,Irelia,4,8,3,105701,5591,19,25872,9229,13,JUNGLE,Graves,5,4,5,110131,4356,12,17386,9311,13,BOTTOM,Lucian,2,5,6,81731,2860,4,18081,8056,12
3420031518,BOTTOM,Sivir,11,1,7,318372,2262,29,12959,18222,17,BOTTOM,Leona,4,2,21,35339,5236,64,22932,11385,15,JUNGLE,Amumu,9,3,13,163743,11185,21,30525,13314,16,MIDDLE,Velkoz,5,4,15,126331,2744,38,16604,10748,16,TOP,Garen,5,3,6,142022,785,21,37940,12644,17
3420091707,MIDDLE,TwistedFate,5,2,17,211002,4856,26,22322,14926,17,TOP,Fiora,8,4,3,190629,6325,25,29000,14029,17,BOTTOM,Caitlyn,5,4,7,141660,2385,16,15443,12118,14,BOTTOM,Nami,2,2,17,14162,12129,39,7185,8461,14,JUNGLE,Rengar,11,8,7,220026,9896,15,29655,14292,16
3420010687,TOP,Jax,13,13,3,283623,14027,46,63040,20028,18,JUNGLE,Sejuani,0,11,9,234097,9587,33,56443,13898,17,BOTTOM,Kaisa,10,7,4,312743,3160,69,27505,21117,18,MIDDLE,Viktor,6,7,9,287811,6828,27,27883,19401,18,BOTTOM,Swain,4,15,13,106404,16491,90,56876,13705,18
3420310925,MIDDLE,Velkoz,3,2,7,119115,819,21,11290,9696,16,TOP,Fiora,6,2,5,166128,9253,17,23020,13434,17,BOTTOM,Malphite,3,4,11,40804,1728,34,14268,9042,12,JUNGLE,Graves,17,11,8,184255,12768,19,34920,15884,16,BOTTOM,Vayne,5,7,6,88748,3176,20,16347,11535,14
3419658840,MIDDLE,Velkoz,4,5,7,95347,736,20,15593,8962,14,JUNGLE,Shaco,8,7,3,109736,4916,14,20000,9486,13,BOTTOM,Senna,3,4,7,41820,4830,29,10728,8123,13,BOTTOM,Mordekaiser,5,6,0,103457,6751,11,21140,8851,12,TOP,Renekton,1,10,5,78248,3303,7,23241,7764,12
3416866585,BOTTOM,Ziggs,5,6,12,124000,3819,8,15993,11557,14,JUNGLE,MasterYi,12,7,6,194115,14440,24,31476,14802,16,TOP,Malphite,2,4,8,84031,2118,21,16785,9896,16,MIDDLE,Yasuo,11,4,12,126359,9292,35,23248,13491,15,BOTTOM,Brand,9,8,9,71982,1310,48,16770,10558,14
3420148847,BOTTOM,Lucian,4,11,2,122449,1643,32,18743,10325,13,BOTTOM,Janna,2,12,17,13403,4010,21,18533,7867,13,JUNGLE,Shyvana,7,12,8,152285,7312,24,34820,11788,13,MIDDLE,Orianna,6,6,16,126302,1073,16,20059,12479,15,TOP,MonkeyKing,11,3,10,157894,4554,23,26747,15116,16
3420087201,TOP,DrMundo,9,5,14,142402,8458,13,33868,14574,17,JUNGLE,Trundle,5,7,19,174485,19893,17,40883,12920,16,MIDDLE,Katarina,10,4,12,155927,11821,16,27895,13559,17,BOTTOM,Yasuo,11,6,9,207085,7476,11,30016,15461,16,BOTTOM,Lulu,0,6,21,17275,1672,57,12365,8392,14
3420084364,BOTTOM,Yuumi,0,4,25,15886,30711,33,9472,8280,14,BOTTOM,Xayah,4,5,10,121348,772,32,15161,10594,14,TOP,Mordekaiser,10,3,13,130680,13092,17,34373,12951,17,MIDDLE,Pantheon,11,4,12,103907,6345,25,33232,13713,16,JUNGLE,Ekko,9,6,8,252872,12385,32,33041,14981,17
3419685645,BOTTOM,Karma,5,4,24,50905,13680,82,24903,11836,17,TOP,Mordekaiser,13,6,6,248798,17552,22,38864,18427,18,MIDDLE,Syndra,16,6,12,220336,7753,25,27975,18264,18,JUNGLE,Zac,6,6,23,180547,45768,37,60956,13671,18,BOTTOM,Vayne,15,7,14,162900,6210,26,34013,16481,17
3417513569,MIDDLE,Velkoz,12,6,10,104548,392,16,14038,11394,13,BOTTOM,Leona,9,5,19,32129,597,24,16726,9958,13,JUNGLE,MissFortune,11,8,13,87009,1318,24,17790,10822,12,JUNGLE,Jax,5,8,6,91808,5329,11,19286,9009,12,TOP,RekSai,7,5,6,100643,5744,16,19916,10894,14
3416082316,JUNGLE,MasterYi,0,6,0,83351,4204,8,17165,5734,10,TOP,Udyr,2,5,2,40321,3234,13,15257,5743,12,MIDDLE,Gnar,1,2,1,66749,1315,11,10601,6681,12,BOTTOM,Senna,5,8,4,18089,5551,52,12590,7418,9,BOTTOM,Ashe,3,6,5,59803,1458,6,12028,7338,11
3420204203,MIDDLE,Ekko,2,6,4,154164,7798,24,31856,9654,15,TOP,Riven,5,3,3,131992,5329,22,24337,12513,16,JUNGLE,Warwick,3,6,2,151288,14766,20,35435,9941,14,BOTTOM,Varus,4,7,4,159606,2669,26,18333,11029,14,BOTTOM,Anivia,3,4,4,35455,2630,42,24747,7256,12
3420132984,MIDDLE,Syndra,3,4,2,105055,1677,14,12928,8940,14,BOTTOM,Jhin,4,4,2,155726,2226,23,11922,10064,13,JUNGLE,Kayn,0,5,1,105577,9472,12,23952,7216,12,BOTTOM,Thresh,0,7,6,15422,884,42,21544,5826,11,TOP,Aatrox,0,5,0,112301,5608,8,27836,7626,14
3420106366,BOTTOM,Poppy,3,6,4,46677,411,22,18081,6779,12,BOTTOM,Ezreal,3,8,4,62575,1464,10,15958,8460,13,MIDDLE,Olaf,1,7,1,65008,1182,7,15560,6280,12,JUNGLE,Sylas,0,7,1,74273,7028,16,21606,5941,10,TOP,Mordekaiser,5,7,2,141664,6115,6,26359,11884,15
3415648505,BOTTOM,Brand,11,3,12,56882,3816,49,12622,11617,14,BOTTOM,Jinx,10,3,15,132042,3887,42,17483,14488,15,TOP,Garen,5,3,6,107075,2322,11,21395,10730,15,MIDDLE,Katarina,15,10,13,126011,5560,21,24192,13331,15,JUNGLE,Rammus,4,4,12,122292,9492,10,25366,10471,15
3420226203,MIDDLE,Kled,6,6,1,64576,1049,10,20330,8177,12,MIDDLE,Ryze,1,2,3,71516,1436,10,11702,6428,12,BOTTOM,KogMaw,3,3,3,46732,1471,9,7841,6668,10,BOTTOM,Janna,1,4,7,20179,2509,33,10116,5712,10,JUNGLE,Graves,3,6,1,74759,4329,18,16572,6672,9
3420216129,TOP,MonkeyKing,5,4,5,69147,1391,9,11599,8757,12,BOTTOM,Brand,4,3,14,25258,0,39,9882,7329,11,JUNGLE,RekSai,8,4,11,76703,9430,15,18096,8933,11,MIDDLE,Ryze,4,4,2,102038,3331,12,15325,7973,12,BOTTOM,MissFortune,16,4,4,112188,607,5,10865,12565,13
3420203808,BOTTOM,Jhin,5,9,5,66963,1558,2,14877,7854,11,MIDDLE,Akali,6,6,8,72695,4249,15,17597,8808,13,TOP,Darius,4,6,3,68374,1897,11,22568,7907,12,BOTTOM,Yuumi,1,4,13,9845,11522,26,5763,5497,11,JUNGLE,Amumu,3,6,10,103762,4887,20,24263,8636,11
3420204333,BOTTOM,Yuumi,2,4,6,8758,7372,21,8097,5799,12,TOP,Lux,6,6,5,105325,243,17,14791,9341,13,JUNGLE,Garen,3,9,3,94594,6199,18,31949,8583,12,TOP,Maokai,1,8,2,85339,5258,16,24435,7333,14,BOTTOM,Draven,5,7,4,147110,1668,14,25837,11041,14
3420096836,BOTTOM,Varus,8,3,11,124680,2424,14,13959,11509,13,BOTTOM,Sona,4,2,14,37632,10082,53,10580,8769,13,TOP,MonkeyKing,10,2,7,161305,6956,10,20864,12202,15,MIDDLE,Nocturne,8,1,5,207262,5072,11,20260,12943,16,MIDDLE,Ekko,7,4,8,68819,1762,14,14998,9864,13
3417035020,BOTTOM,Leona,2,9,13,24489,893,27,19018,6821,12,JUNGLE,Khazix,9,10,3,143389,15505,18,31307,12403,13,MIDDLE,Lux,8,7,10,71391,647,15,14392,9201,13,TOP,Ornn,7,7,8,69751,1561,21,29395,8941,13,BOTTOM,Jhin,3,9,9,105665,1918,14,15793,9785,13
3420061001,TOP,Yasuo,4,4,8,150957,4501,27,22001,12047,17,MIDDLE,Veigar,4,5,4,112653,1344,10,17154,10091,15,BOTTOM,Alistar,2,5,11,28155,13022,37,25803,7629,13,BOTTOM,Ashe,8,6,7,83157,3096,20,15171,11666,14,JUNGLE,Shyvana,5,4,12,164012,13537,24,31596,11931,16
3420000877,JUNGLE,Volibear,7,6,13,202092,15262,26,54303,14222,17,TOP,Rumble,4,4,8,198940,10098,17,36846,14413,18,MIDDLE,Katarina,8,9,5,216896,12777,25,38083,15454,18,BOTTOM,Thresh,1,6,22,20855,4454,83,29504,9749,16,BOTTOM,Kaisa,14,8,8,237952,7164,24,27174,17589,17
3419269250,JUNGLE,Evelynn,16,5,17,215876,12257,34,28228,15672,17,BOTTOM,Lux,6,10,15,43025,625,69,17428,10184,12,MIDDLE,Malphite,13,3,11,142072,1553,27,17500,14889,17,BOTTOM,Ashe,5,8,14,117104,1952,27,15317,11566,15,TOP,Aatrox,10,4,4,128108,19477,18,34893,12423,16
3420127846,BOTTOM,Thresh,2,3,21,20601,1131,27,10893,7364,12,MIDDLE,Malphite,5,8,11,82962,0,21,14867,8524,13,BOTTOM,Vayne,16,3,12,88947,5283,17,13564,13385,13,JUNGLE,Brand,6,7,21,132236,8576,26,22097,10021,14,TOP,Kayle,6,3,12,82314,5618,6,11700,10193,14
3420079464,BOTTOM,Kalista,18,9,12,267744,10571,28,49438,19482,18,MIDDLE,Yasuo,10,8,10,250959,8880,3,30341,17110,18,TOP,Chogath,6,9,12,206153,11475,24,39541,14270,18,BOTTOM,Leona,4,6,28,37983,4427,72,35370,11527,17,JUNGLE,Kayn,12,12,10,221651,15149,33,38427,15851,18
3419916955,BOTTOM,Yuumi,1,9,16,12879,14657,55,16497,7536,12,MIDDLE,Vladimir,2,5,3,96220,14438,12,23486,8497,14,JUNGLE,Vi,6,11,8,131484,6706,18,26730,10056,13,TOP,Sett,7,5,7,127744,2228,13,31441,11647,15,BOTTOM,Ezreal,14,6,7,168061,1181,19,22950,14122,15
3420081237,JUNGLE,XinZhao,3,2,4,247371,19024,13,28341,11586,16,BOTTOM,Soraka,1,5,16,16798,23186,36,10082,7960,13,MIDDLE,Fizz,22,1,7,147239,5334,20,19693,14952,16,TOP,Aatrox,2,5,7,96053,8386,8,30900,9091,15,BOTTOM,Jhin,10,2,8,151254,1182,21,16687,12050,14
3418947931,JUNGLE,Vi,6,7,2,230656,6629,27,25585,14029,16,BOTTOM,Thresh,7,3,19,32197,6026,48,24126,11023,16,BOTTOM,Caitlyn,8,7,9,122878,5572,25,23813,12850,15,MIDDLE,Vladimir,7,8,3,224726,29436,18,40763,13826,18,JUNGLE,Singed,4,10,5,115215,5609,18,34051,9951,15
3420026598,JUNGLE,Fiddlesticks,1,2,6,117533,13646,29,19693,7699,12,BOTTOM,Thresh,3,2,9,21024,327,39,9522,7135,11,MIDDLE,Ziggs,10,2,5,156233,1011,15,10306,12232,14,TOP,Camille,7,3,6,88079,1900,10,16326,9792,13,BOTTOM,Jhin,3,1,8,63073,2172,26,6642,8180,11
3420192480,JUNGLE,Fiddlesticks,4,3,9,140364,13476,55,21028,10722,14,TOP,Olaf,5,2,4,96078,5601,29,20448,10701,14,BOTTOM,Lux,1,1,15,44591,940,34,7619,8662,12,MIDDLE,Talon,9,3,4,139638,2510,30,16645,11188,14,BOTTOM,Ashe,8,3,5,126268,1130,25,9619,12106,13
3420248883,BOTTOM,MissFortune,4,3,9,108761,689,4,7857,10249,13,JUNGLE,Kayn,11,0,2,144916,11834,10,16713,11637,14,BOTTOM,Janna,2,3,11,26339,6258,38,6841,7409,12,MIDDLE,Veigar,5,5,7,77886,86,17,11164,8618,13,TOP,Maokai,1,1,9,86973,8728,10,21067,8436,13
3416808161,JUNGLE,Vi,1,7,5,151746,7889,19,30893,10429,14,BOTTOM,Caitlyn,6,2,6,196724,1950,20,11438,13517,16,MIDDLE,Fizz,9,6,9,129092,3387,29,27100,13921,16,BOTTOM,Leona,2,8,7,27292,2900,58,25321,8322,14,TOP,Gnar,5,8,2,157444,4318,36,36568,13114,16
3400654034,MIDDLE,Zoe,7,5,11,119005,2709,20,18491,11903,16,BOTTOM,Caitlyn,4,6,7,137623,3534,27,17925,12112,15,JUNGLE,JarvanIV,13,4,14,157268,9987,43,32175,15595,16,BOTTOM,Galio,4,8,15,37221,3945,32,30660,9080,14,TOP,MonkeyKing,5,7,9,139562,550,18,20294,12951,16
3400613829,TOP,Ornn,2,5,11,169546,3183,24,37984,11805,17,MIDDLE,Diana,6,12,7,136983,895,15,26621,12061,15,BOTTOM,Kaisa,7,4,10,152737,6061,14,21826,13059,16,BOTTOM,Lux,5,7,12,64838,911,44,18497,9762,14,JUNGLE,LeeSin,8,8,7,129940,8908,29,34806,11733,14
3420239215,BOTTOM,Draven,3,5,1,69537,1359,10,9295,8039,12,TOP,Singed,3,10,9,95632,3816,16,25077,8607,12,BOTTOM,Nautilus,1,8,6,16416,240,46,16741,5442,11,MIDDLE,Zoe,2,5,1,65026,291,3,10001,6864,12,JUNGLE,Warwick,4,6,3,93634,12795,15,25510,7768,11
