gameId,b_summoner1_lane,b_summoner1_championId,b_summoner1_kills,b_summoner1_deaths,b_summoner1_assists,b_summoner1_totalDamageDealt,b_summoner1_totalHeal,b_summoner1_visionScore,b_summoner1_totalDamageTaken,b_summoner1_goldEarned,b_summoner1_champLevel,b_summoner2_lane,b_summoner2_championId,b_summoner2_kills,b_summoner2_deaths,b_summoner2_assists,b_summoner2_totalDamageDealt,b_summoner2_totalHeal,b_summoner2_visionScore,b_summoner2_totalDamageTaken,b_summoner2_goldEarned,b_summoner2_champLevel,b_summoner3_lane,b_summoner3_championId,b_summoner3_kills,b_summoner3_deaths,b_summoner3_assists,b_summoner3_totalDamageDealt,b_summoner3_totalHeal,b_summoner3_visionScore,b_summoner3_totalDamageTaken,b_summoner3_goldEarned,b_summoner3_champLevel,b_summoner4_lane,b_summoner4_championId,b_summoner4_kills,b_summoner4_deaths,b_summoner4_assists,b_summoner4_totalDamageDealt,b_summoner4_totalHeal,b_summoner4_visionScore,b_summoner4_totalDamageTaken,b_summoner4_goldEarned,b_summoner4_champLevel,b_summoner5_lane,b_summoner5_championId,b_summoner5_kills,b_summoner5_deaths,b_summoner5_assists,b_summoner5_totalDamageDealt,b_summoner5_totalHeal,b_summoner5_visionScore,b_summoner5_totalDamageTaken,b_summoner5_goldEarned,b_summoner5_champLevel
3405111628,MIDDLE,Viktor,7,4,10,170840,1460,25,13150,13212,17,BOTTOM,Velkoz,6,7,12,80014,1744,55,15559,10519,17,TOP,Yasuo,9,7,9,255984,6234,30,31984,17431,18,BOTTOM,Ashe,3,3,15,132128,2716,26,16352,12366,17,JUNGLE,Trundle,3,4,10,218240,28498,36,47278,12705,17
3419990938,BOTTOM,Maokai,2,0,8,34696,2376,24,5586,6655,11,JUNGLE,Shyvana,8,0,5,164123,11986,25,18710,10160,14,TOP,Garen,5,1,1,89073,1347,8,12784,9553,13,MIDDLE,Zed,6,2,5,73557,1401,12,8136,9099,13,BOTTOM,MissFortune,7,4,3,74116,831,10,9714,9496,11
3419916643,BOTTOM,Blitzcrank,6,3,16,31717,4275,36,17459,10240,14,TOP,Garen,10,1,3,179238,3090,22,19899,14453,16,JUNGLE,Rengar,6,5,11,133084,10303,27,23396,11332,15,BOTTOM,Ashe,5,5,8,113940,1312,18,9744,10654,14,MIDDLE,Swain,11,3,10,114443,13639,9,28440,12015,15
3403637240,BOTTOM,Caitlyn,0,8,0,79971,1489,11,13225,6351,11,JUNGLE,Urgot,2,8,3,109573,2342,16,20337,8147,13,MIDDLE,Orianna,1,2,3,115993,1312,11,10710,7704,13,JUNGLE,Warwick,2,6,3,86091,9274,18,23726,8257,11,BOTTOM,Lulu,0,8,2,7722,0,18,13126,4516,10
3419960543,JUNGLE,Amumu,4,7,7,139577,7276,28,28633,10489,14,TOP,Chogath,7,6,5,117312,7197,17,38503,11353,15,BOTTOM,Twitch,5,7,6,140750,1534,16,19231,12030,14,MIDDLE,Lucian,5,7,6,124834,1915,28,19357,12758,15,BOTTOM,Nautilus,1,7,5,49743,1856,26,20119,7475,13
3419964655,JUNGLE,Leona,1,8,10,18638,996,66,22015,6695,13,JUNGLE,Amumu,2,5,8,145835,6819,27,26282,9140,14,BOTTOM,Caitlyn,9,3,5,209835,3489,20,17036,13817,16,MIDDLE,Kayle,7,5,6,176118,8739,18,19317,13626,16,TOP,Teemo,0,8,4,140097,609,12,18508,8146,14
3420029620,TOP,Garen,7,3,10,62755,6474,10,22406,9531,13,JUNGLE,Rengar,11,3,9,178034,14405,18,24390,13048,15,BOTTOM,Yasuo,3,6,8,106651,4148,17,13388,9436,12,MIDDLE,Xerath,2,2,12,111402,2022,21,6376,10401,14,BOTTOM,Malphite,7,1,8,38848,822,51,5841,8665,12
3419959367,JUNGLE,Sejuani,2,6,9,197834,9593,19,45741,12563,16,BOTTOM,Ezreal,6,9,5,197269,3724,49,30050,14481,16,TOP,Quinn,11,9,2,201183,1487,41,25274,17070,18,BOTTOM,Nautilus,4,9,9,29598,5378,95,35971,9756,13,MIDDLE,Yasuo,8,10,4,290977,7140,25,31098,16906,18
3419236495,BOTTOM,Caitlyn,9,4,13,103223,4672,12,15609,12416,13,JUNGLE,Garen,5,4,4,135846,1072,10,16266,11875,15,BOTTOM,Fiddlesticks,12,6,15,53603,3154,37,18696,10927,14,MIDDLE,Anivia,7,7,8,85378,3796,15,20797,9907,13,JUNGLE,Volibear,9,4,12,94101,4600,15,25276,11152,13
3420037686,MIDDLE,Diana,4,2,5,112545,3741,12,15476,11040,15,BOTTOM,Kaisa,5,5,7,98966,3579,10,16209,9341,13,TOP,Illaoi,2,5,6,120476,5846,11,19199,8920,15,BOTTOM,Veigar,2,7,10,79232,483,49,14607,8873,12,JUNGLE,Graves,10,2,2,202072,7707,30,16786,12874,15
3420038018,BOTTOM,Xerath,4,2,7,85577,989,13,5784,8489,12,MIDDLE,Renekton,7,4,2,159466,6077,17,22993,12523,14,BOTTOM,Veigar,6,7,9,29647,473,33,11716,8161,12,TOP,Yasuo,10,1,4,169365,3526,20,14899,12647,15,JUNGLE,Zac,5,0,12,120941,26509,9,26104,9302,13
3420048341,BOTTOM,Sivir,15,8,10,268047,9354,25,36351,18231,16,BOTTOM,Nami,3,3,24,37828,39134,78,14191,10808,15,JUNGLE,Amumu,3,6,17,191044,12096,40,50409,12831,16,JUNGLE,Fiddlesticks,1,7,21,134359,18309,48,51298,11333,17,MIDDLE,Zed,11,6,9,165374,7477,43,35372,15473,17
3419547561,TOP,Darius,9,7,4,142736,7587,13,36495,12515,15,JUNGLE,Khazix,6,5,9,182453,18541,29,33438,11505,16,MIDDLE,Rumble,10,10,9,130091,3392,26,27854,13190,16,BOTTOM,Xayah,2,6,13,127577,4330,28,18143,10309,15,BOTTOM,Lux,4,5,14,74303,1680,62,12893,9592,14
3419936498,JUNGLE,Shaco,6,9,2,165259,5886,17,29413,10452,14,BOTTOM,Taliyah,1,6,5,72946,2257,41,20683,7655,14,BOTTOM,Ezreal,2,3,2,122267,1579,5,16962,10802,15,MIDDLE,Lux,11,3,5,245733,2437,10,20206,15056,18,TOP,Shen,2,4,7,128697,4936,12,30468,10116,16
3419670006,BOTTOM,Ashe,3,5,11,126510,2070,12,13376,10666,14,TOP,Malzahar,8,2,9,140164,0,14,6679,12171,15,JUNGLE,Amumu,4,2,13,132516,7458,35,22826,10810,15,JUNGLE,Jax,6,3,3,153310,987,18,14731,12039,16,BOTTOM,Janna,8,4,13,22724,6294,69,9746,9677,13
3419532077,TOP,Darius,1,10,4,87582,5747,20,34948,8714,14,MIDDLE,Veigar,8,6,4,206441,272,26,17995,12996,17,JUNGLE,Rengar,5,12,7,121291,8814,21,32133,9704,14,BOTTOM,Ashe,4,9,13,185831,2548,23,21075,13369,16,BOTTOM,Xerath,5,8,9,133700,649,36,15219,10506,15
3420100633,BOTTOM,Varus,4,5,7,69306,1304,21,10964,7544,12,BOTTOM,Karma,4,8,8,41434,1422,35,13959,8000,11,MIDDLE,Vladimir,7,5,3,80903,10492,3,16861,9476,13,TOP,Aatrox,0,8,2,77690,3499,11,16348,6770,12,JUNGLE,Sejuani,0,6,8,94752,5651,17,22632,6772,11
3419626159,TOP,Yasuo,3,12,4,156237,3573,14,29703,10253,15,BOTTOM,Kaisa,29,8,5,245692,7225,15,42709,21741,16,BOTTOM,Yuumi,2,7,32,16266,19807,34,11431,9273,15,JUNGLE,Nunu,0,11,19,140843,18145,20,48326,8636,14,MIDDLE,Orianna,3,8,15,121652,1046,19,17892,10847,15
3420013776,TOP,Riven,11,8,8,198650,12324,13,39487,17198,18,BOTTOM,Ezreal,7,7,12,189666,4381,28,24027,14829,16,JUNGLE,Warwick,5,10,15,200284,20915,27,52386,14242,17,BOTTOM,Janna,2,9,20,35779,14406,67,25392,9402,15,MIDDLE,Ahri,7,8,16,152242,5948,34,28896,14217,17
3420010415,JUNGLE,LeeSin,12,3,5,121709,4552,33,16958,11121,13,JUNGLE,Vladimir,2,3,4,62849,10016,11,13558,7117,12,BOTTOM,Varus,3,2,4,77081,597,3,4586,8417,12,BOTTOM,Thresh,1,2,15,16293,176,45,7023,6523,11,MIDDLE,Veigar,7,5,4,98143,703,12,10230,9633,13
3419522758,BOTTOM,Morgana,2,2,13,23944,3004,24,9760,8533,13,BOTTOM,Jinx,9,8,3,155677,2190,11,18045,12856,13,TOP,Gangplank,4,3,6,188518,7905,11,19061,12797,16,JUNGLE,Graves,7,5,3,175864,6864,15,20914,11198,14,MIDDLE,Orianna,5,3,7,174078,2023,16,15511,12921,16
3392142166,MIDDLE,Azir,13,5,15,210030,6125,33,23618,16562,18,TOP,Shen,2,9,19,101029,2341,32,37577,10526,16,BOTTOM,Bard,7,10,23,55764,7158,74,29755,12001,16,JUNGLE,Hecarim,5,6,19,236789,21763,26,50832,14069,17,BOTTOM,Jhin,16,6,18,208995,11792,20,30650,17825,18
3415900001,BOTTOM,Maokai,2,7,15,78152,12312,22,34650,8537,15,MIDDLE,Fizz,10,6,4,113377,6094,14,27557,13839,15,TOP,Ryze,2,9,5,180933,633,22,18004,11141,16,BOTTOM,Ezreal,5,4,9,152816,1837,14,12577,11323,15,JUNGLE,MasterYi,4,9,7,129300,8193,16,29119,10022,14
3419945261,JUNGLE,Trundle,4,7,4,136035,17002,34,36753,9785,14,MIDDLE,Qiyana,7,11,5,79149,2255,18,26100,10541,15,TOP,Nasus,2,7,4,153952,1072,15,30910,10842,16,BOTTOM,Lux,3,3,6,52727,705,33,10427,7401,13,BOTTOM,Kaisa,4,2,4,137265,3327,6,17325,11206,14
3419821436,BOTTOM,Kaisa,12,8,6,293744,10317,22,34363,18075,18,TOP,Cassiopeia,1,9,5,103344,9641,20,33129,8680,16,MIDDLE,Orianna,10,11,7,177370,2569,4,24545,12547,17,JUNGLE,Volibear,10,9,7,193981,9894,16,51672,13835,17,BOTTOM,Thresh,2,9,16,24720,2353,74,30216,9413,14
3417024394,BOTTOM,Lucian,12,2,6,148033,2292,9,14580,14153,14,BOTTOM,Leona,1,5,17,19976,2720,30,18495,8193,12,TOP,Nasus,5,4,3,118740,1518,14,25310,10625,15,MIDDLE,TwistedFate,9,4,9,102200,4619,5,22398,11269,14,JUNGLE,Zac,6,1,11,163395,35859,20,35540,11627,15
3416956759,MIDDLE,Blitzcrank,4,6,7,24424,716,29,17463,7274,11,BOTTOM,Talon,8,9,10,76798,5587,5,24071,10130,12,JUNGLE,Ekko,5,6,8,117487,11782,26,28298,9572,13,MIDDLE,Vladimir,6,5,4,114991,14650,14,26693,10702,14,TOP,Sion,2,11,7,122655,2483,16,36542,8520,13
3420182370,MIDDLE,Anivia,13,7,9,215871,6984,31,42199,16358,18,TOP,Gangplank,8,11,15,252160,11410,18,39699,15553,17,BOTTOM,Tristana,5,9,16,224149,3587,11,31121,14806,17,BOTTOM,Lulu,1,7,25,18260,6404,38,25298,9178,16,JUNGLE,MasterYi,15,18,8,195665,18935,28,53711,17000,17
3420013449,MIDDLE,Garen,1,10,1,86298,1336,24,35939,8829,14,MIDDLE,Azir,10,5,6,212557,4515,27,22044,15965,17,BOTTOM,Caitlyn,3,11,6,164135,2864,21,19680,10918,15,BOTTOM,Nautilus,0,9,11,37027,2059,69,27010,8161,13,JUNGLE,Kayn,6,7,6,217443,13220,18,31331,12801,15
3416013839,JUNGLE,Graves,5,2,3,129597,8744,23,17444,8513,12,MIDDLE,Ahri,1,1,9,101642,4383,23,11552,7997,14,BOTTOM,Pyke,6,1,4,21663,2913,45,8079,7813,12,BOTTOM,Tristana,4,4,3,112897,4257,10,15313,10429,12,TOP,Renekton,5,1,3,124376,6853,10,15920,10250,14
3419939610,BOTTOM,Jinx,8,2,6,171117,2371,12,13418,12461,15,BOTTOM,Nautilus,1,4,14,40066,1787,51,12635,7529,12,JUNGLE,Kayn,10,3,4,175062,17208,16,28699,12710,15,MIDDLE,Leblanc,3,6,3,50157,2295,19,14170,7962,14,TOP,Nasus,7,4,5,140907,1063,5,23667,12085,16
3420241970,JUNGLE,Shyvana,1,2,4,147695,8761,14,18163,8726,13,BOTTOM,Nautilus,0,3,8,21598,0,33,8734,5962,10,BOTTOM,Ezreal,10,4,3,87850,1181,5,12533,9888,11,TOP,Fiora,6,1,2,92300,7674,24,19262,9825,14,MIDDLE,Zoe,8,0,4,65613,2539,18,5682,9250,13
3416014668,BOTTOM,MissFortune,13,12,11,245535,3485,25,33205,16471,17,JUNGLE,Shyvana,7,10,15,242908,16382,49,51066,14968,18,BOTTOM,Pyke,4,8,14,56322,9964,72,35830,12083,16,TOP,Darius,14,8,6,178193,14930,18,57871,17573,18,MIDDLE,Neeko,6,7,17,270793,8677,25,26980,15753,18
3407758747,BOTTOM,Jhin,6,3,8,119995,3569,11,12380,10574,15,BOTTOM,Leona,1,9,12,17390,978,44,23089,6385,11,MIDDLE,Syndra,11,6,4,114057,1794,19,14477,13911,14,TOP,Renekton,5,7,8,101630,6428,31,28633,9793,14,JUNGLE,MonkeyKing,3,10,9,120909,8443,17,30121,8955,13
3419299729,BOTTOM,Kaisa,4,8,8,90808,1083,13,14356,9358,13,BOTTOM,Senna,2,5,11,18194,5025,23,12316,6713,12,MIDDLE,Sylas,8,14,5,77470,8315,6,36523,8938,13,JUNGLE,Nunu,5,5,8,103191,17444,24,34887,9177,12,TOP,Volibear,4,8,7,82343,2246,12,28423,8439,14
3420120372,MIDDLE,Diana,3,7,3,99707,2420,14,19510,7837,13,TOP,Malphite,2,3,2,76582,116,10,10953,7100,13,BOTTOM,Ashe,0,4,2,76891,1597,11,10520,7545,11,JUNGLE,Warwick,1,3,2,117684,12452,24,19920,7623,12,BOTTOM,Leblanc,2,0,2,36701,314,47,6647,6557,11
3407685233,BOTTOM,Blitzcrank,2,2,15,17866,1271,21,10260,6407,11,TOP,Ezreal,8,1,4,98501,322,9,7131,9850,13,BOTTOM,Varus,9,2,6,79037,2608,13,9399,9751,11,TOP,Illaoi,0,4,6,78951,2513,16,13073,6997,13,JUNGLE,JarvanIV,7,3,10,100240,8028,19,20504,9260,12
3419459887,TOP,Urgot,12,6,8,257466,10590,24,33887,18826,18,BOTTOM,Kaisa,4,10,13,155002,2910,23,22784,13675,18,MIDDLE,Orianna,12,5,10,221123,6655,21,26405,17737,18,JUNGLE,Shyvana,15,4,11,390249,25822,33,59042,21326,18,BOTTOM,Brand,3,10,11,70332,379,84,26773,11715,17
3420069157,MIDDLE,Fizz,4,6,7,79814,3035,29,24428,9155,14,JUNGLE,Ivern,2,5,15,370403,6394,34,13605,9571,14,BOTTOM,Yuumi,2,5,16,19288,12772,47,8622,7656,13,TOP,XinZhao,7,10,7,77001,6249,14,30284,11340,15,BOTTOM,Ezreal,10,5,9,166990,2278,10,24009,12722,15
3419332570,TOP,Poppy,6,3,12,97193,4793,20,22294,10895,15,JUNGLE,Nunu,3,1,12,115945,16401,15,22803,9037,13,MIDDLE,Galio,4,6,11,93519,2459,15,18279,9114,13,BOTTOM,Ezreal,10,2,3,115757,2240,9,11117,11427,13,BOTTOM,Velkoz,7,3,14,76836,1466,31,8913,9337,13
3420031518,TOP,Ryze,3,3,5,274277,11162,23,28787,14804,17,BOTTOM,Caitlyn,3,5,5,190260,2065,24,18162,11561,16,MIDDLE,Syndra,5,8,3,128538,3419,23,21459,10105,14,BOTTOM,Sona,1,9,8,24505,12339,41,20740,7407,14,JUNGLE,Kayn,1,9,2,190407,15623,20,42676,10487,14
3420091707,JUNGLE,LeeSin,7,8,7,118807,7004,43,31159,10462,13,TOP,Malzahar,4,5,5,143383,1053,19,15433,11087,15,TOP,Aatrox,4,7,5,116713,7992,19,24676,10472,15,BOTTOM,Vayne,4,7,6,106944,3514,16,19491,10555,13,BOTTOM,Braum,1,4,15,20277,3837,64,22833,7221,13
3420010687,MIDDLE,Yasuo,13,7,9,292430,10123,24,38856,19149,18,JUNGLE,Zac,7,4,19,249664,43692,23,60796,15671,18,TOP,Mordekaiser,9,10,7,319244,13272,28,48788,18874,18,BOTTOM,Caitlyn,20,6,20,414683,5105,46,23037,22993,18,BOTTOM,Alistar,4,6,31,49434,22228,82,38049,12299,18
3420310925,TOP,Mordekaiser,2,4,8,120247,7332,16,21061,9909,15,BOTTOM,Anivia,5,4,11,70458,3926,46,20117,8431,14,BOTTOM,Ezreal,5,7,15,121578,3292,16,17318,11335,14,JUNGLE,Jax,6,11,11,111873,8757,22,27258,10218,14,MIDDLE,Yasuo,8,8,8,135382,4743,33,23821,12348,15
3419658840,MIDDLE,Syndra,5,5,4,111614,2639,13,13328,10064,14,BOTTOM,Lulu,0,2,12,18907,1527,42,10417,6840,12,JUNGLE,MasterYi,21,7,2,188216,16660,29,32392,16534,17,TOP,Sion,3,5,6,95319,3534,3,23533,9005,14,BOTTOM,Varus,3,2,5,107853,2535,11,11499,9543,12
3416866585,JUNGLE,Amumu,7,9,8,140613,8890,8,34031,10556,13,MIDDLE,Cassiopeia,1,9,7,66017,3320,20,21446,7010,13,TOP,Illaoi,5,7,4,107236,4358,24,25563,9261,14,BOTTOM,Vayne,15,7,5,159102,3535,18,22046,15501,16,BOTTOM,Lux,1,7,14,31787,955,26,14431,6870,12
3420148847,MIDDLE,Ekko,13,6,7,119924,7653,17,24251,13238,15,TOP,Mordekaiser,9,5,6,145133,7736,9,22959,13476,16,JUNGLE,MasterYi,9,9,7,141671,11532,22,32411,11966,15,BOTTOM,Thresh,2,4,33,42340,4218,58,17826,10753,14,BOTTOM,Ashe,11,6,21,160456,3306,32,17098,15596,15
3420087201,MIDDLE,Rumble,7,3,10,139667,2088,28,21723,11178,14,BOTTOM,Draven,3,7,9,144926,1592,12,17074,12110,14,JUNGLE,Shyvana,5,10,10,210394,8521,24,37539,13873,15,TOP,Jax,12,10,3,175434,6003,13,31307,14688,16,BOTTOM,Thresh,1,5,9,27892,1137,76,18830,7975,13
3420084364,BOTTOM,Nautilus,7,5,9,26127,934,48,18980,10032,13,BOTTOM,Jhin,6,4,8,127301,3945,17,14490,11971,13,TOP,Kayle,5,7,5,153457,6230,17,22040,12065,15,JUNGLE,Amumu,2,9,10,141718,5513,37,29580,9813,14,MIDDLE,Diana,2,9,6,102240,4990,24,27169,9419,14
3419685645,TOP,Veigar,6,8,10,200497,9866,18,34486,14862,17,JUNGLE,Volibear,10,15,6,184212,14452,19,78392,14631,16,MIDDLE,Lux,2,10,12,151601,5623,9,28096,10555,16,BOTTOM,Morgana,4,11,12,70173,6272,57,29925,11564,16,BOTTOM,Ezreal,7,11,6,232893,4397,28,33392,15508,16
3417513569,BOTTOM,Xerath,5,11,10,35022,527,32,15784,7618,11,BOTTOM,Ashe,2,9,13,48113,1729,5,13758,7174,11,JUNGLE,MasterYi,11,10,3,110796,7933,25,26850,11131,13,MIDDLE,Kassadin,10,8,7,68346,2413,10,18199,10114,13,TOP,Rumble,4,6,7,87169,1688,18,22205,8548,14
3416082316,BOTTOM,Twitch,4,6,7,65536,2159,7,10756,8364,11,BOTTOM,Lulu,2,2,8,16639,260,26,6645,5879,9,JUNGLE,Kayn,9,1,2,116549,9710,31,14436,9214,12,TOP,Nasus,7,1,2,115788,554,11,20298,9119,14,MIDDLE,Ekko,5,1,6,78069,3073,12,11604,8191,12
3420204203,BOTTOM,Morgana,1,5,16,25130,2325,68,11046,8850,13,BOTTOM,Jhin,7,1,6,201562,1588,11,8798,13608,16,TOP,Sett,3,4,7,178515,6822,16,28300,12698,17,MIDDLE,Cassiopeia,10,4,6,209892,14098,55,26925,15739,18,JUNGLE,Gragas,5,3,10,192807,16494,30,27060,12293,16
3420132984,JUNGLE,MonkeyKing,6,0,8,151409,11295,23,26709,11510,14,BOTTOM,Anivia,4,2,9,61695,1491,38,11089,8805,13,BOTTOM,Lucian,3,4,8,124998,2177,19,11402,11494,14,MIDDLE,Azir,1,1,3,162628,152,37,9824,11539,16,TOP,Teemo,11,0,5,154483,6801,20,16423,13342,16
3420106366,BOTTOM,Lucian,9,2,5,110810,2664,27,11779,11516,13,MIDDLE,Diana,7,2,4,176120,3144,16,15741,13195,16,TOP,Garen,6,4,6,116514,2935,23,20322,10078,15,BOTTOM,Anivia,7,2,16,38969,1683,25,13868,10095,14,JUNGLE,Fiddlesticks,6,2,6,135663,13880,56,19674,10479,14
3415648505,MIDDLE,Veigar,7,7,9,110489,2766,27,18823,12272,14,BOTTOM,Ahri,3,10,8,68398,2157,19,17090,8190,12,JUNGLE,Quinn,2,13,6,57736,1266,17,20782,7985,12,BOTTOM,Pyke,9,8,6,25336,4173,49,20046,12857,12,JUNGLE,Volibear,2,7,10,106873,5920,19,27700,8537,13
3420226203,MIDDLE,Viktor,4,1,4,91966,1770,12,6278,8152,13,TOP,Darius,6,6,6,63351,2596,8,15892,7816,12,BOTTOM,Nautilus,1,1,7,21023,1108,22,7459,5036,10,JUNGLE,Kayn,4,2,8,123651,11739,16,20124,8487,13,BOTTOM,Vayne,6,4,3,50917,2193,6,10977,7796,11
3420216129,JUNGLE,DrMundo,3,4,5,90630,8087,8,18889,7705,11,BOTTOM,Ashe,2,7,2,33042,554,8,11817,5101,10,MIDDLE,JarvanIV,6,7,6,35914,0,10,12798,6565,11,BOTTOM,Annie,1,9,5,21976,0,11,11846,4761,9,TOP,Quinn,7,10,3,50530,509,16,15489,8133,12
3420203808,TOP,Yorick,7,3,3,117730,2027,7,13831,10924,14,JUNGLE,Trundle,3,3,14,104600,12401,21,23947,9114,12,BOTTOM,Varus,12,4,9,114791,1402,17,11895,12654,12,BOTTOM,Blitzcrank,2,4,17,18355,43,32,13062,7475,11,MIDDLE,Fizz,6,5,9,43387,309,22,13222,7829,12
3420204333,JUNGLE,Vayne,5,2,6,134429,1349,18,17505,11847,16,BOTTOM,Caitlyn,5,4,9,130049,2696,29,12774,11663,14,BOTTOM,Morgana,3,2,11,29737,1647,55,7826,8362,13,MIDDLE,Akali,8,7,6,94258,7075,12,27783,11476,15,JUNGLE,Graves,13,3,6,218860,15435,33,27648,15093,17
3420096836,TOP,Maokai,1,2,6,121051,6693,11,19392,8628,15,BOTTOM,Jinx,1,9,4,86997,1667,14,15061,8044,12,JUNGLE,Vi,6,10,1,147449,7393,7,24735,10862,14,BOTTOM,Morgana,1,6,6,14845,1179,59,12013,6173,12,MIDDLE,TwistedFate,3,10,6,132869,2102,9,21962,10286,14
3417035020,BOTTOM,Lulu,5,4,20,27282,1922,55,10312,10247,14,JUNGLE,Amumu,4,4,18,133308,9212,14,23969,10464,15,BOTTOM,Vayne,16,6,7,111226,3427,24,17827,14561,14,TOP,Gnar,8,9,3,101732,4689,11,28484,10915,14,MIDDLE,Katarina,9,6,14,117994,9103,11,26364,12940,15
3420061001,BOTTOM,MissFortune,6,3,9,132287,2575,16,14754,11811,13,BOTTOM,Braum,1,4,14,17143,1873,23,16311,7263,12,MIDDLE,Lucian,2,6,5,108936,1920,3,17321,9214,14,TOP,Garen,3,5,4,156775,2566,20,25306,10428,16,JUNGLE,MonkeyKing,12,5,6,190670,12588,30,32911,13335,16
3420000877,JUNGLE,MonkeyKing,8,4,9,275108,14970,77,35209,16877,18,BOTTOM,Varus,8,8,14,183847,7814,61,24883,16241,17,MIDDLE,Lux,6,8,9,157344,4011,28,23375,13740,16,BOTTOM,Xerath,5,9,17,83102,3207,55,21344,12045,16,TOP,Sion,6,5,9,179978,15054,34,55789,15758,18
3419269250,BOTTOM,Alistar,0,13,12,18401,4352,62,27056,6755,13,BOTTOM,Jhin,5,6,9,105421,1032,36,14736,11119,15,MIDDLE,Anivia,6,11,4,110652,5794,48,40170,11076,16,TOP,Mordekaiser,3,8,5,137257,6406,14,30981,10773,16,JUNGLE,Kayn,16,12,3,140388,8934,28,34104,15364,15
3420127846,TOP,Garen,7,3,4,99968,5487,10,29767,11219,14,MIDDLE,Irelia,7,6,6,83596,5431,7,23114,9768,13,BOTTOM,Kalista,4,11,6,84677,2243,21,19696,9461,11,JUNGLE,Kayn,4,6,9,116069,11867,6,27983,9243,12,BOTTOM,Nautilus,2,9,6,22777,937,42,17690,6172,10
3420079464,MIDDLE,Zed,8,10,9,161462,5395,32,34437,13501,16,TOP,Tryndamere,13,11,6,287482,17890,21,57288,18403,18,BOTTOM,Kaisa,5,12,8,145588,5983,25,25955,13652,16,JUNGLE,Rengar,4,11,10,147986,18079,14,52199,11932,15,BOTTOM,Xerath,14,6,9,133584,1715,62,16220,15919,18
3419916955,JUNGLE,XinZhao,6,9,7,170671,10651,16,27792,12733,15,TOP,Cassiopeia,14,2,8,204345,14220,18,24919,16831,18,BOTTOM,Ashe,12,7,11,170337,2953,27,18914,14206,16,MIDDLE,Garen,1,7,4,108324,1831,10,23943,9574,14,BOTTOM,Alistar,3,5,16,22820,11642,51,22493,8711,14
3420081237,BOTTOM,Sivir,3,6,3,113432,1763,3,13907,9486,13,JUNGLE,Vi,3,8,4,70096,4402,16,24475,7772,12,MIDDLE,Syndra,1,8,1,102924,1715,10,17868,7971,14,TOP,Mordekaiser,7,6,2,120919,7479,24,27857,12126,15,BOTTOM,Maokai,1,10,6,53372,4852,8,25432,7187,12
3418947931,MIDDLE,Veigar,6,6,7,156790,1565,38,17479,12586,16,TOP,Quinn,17,6,6,243393,1942,23,33249,18024,18,BOTTOM,Ezreal,9,6,5,187683,2392,12,26404,14955,16,JUNGLE,Zac,3,5,12,184609,38408,30,46760,12302,17,BOTTOM,Nami,0,9,11,18297,11910,62,15938,8769,14
3420026598,JUNGLE,XinZhao,1,4,1,120322,13090,7,23160,6993,11,MIDDLE,Galio,2,5,3,79856,520,13,15878,6876,13,TOP,Volibear,4,5,1,80869,213,13,21104,8866,13,MIDDLE,Taric,0,4,5,18834,4224,24,14229,5015,10,MIDDLE,Yasuo,3,6,1,85823,626,3,14931,8646,11
3420192480,TOP,Poppy,0,7,6,48537,1009,14,18758,5985,12,BOTTOM,Jhin,5,5,4,127299,3014,12,13128,9916,13,JUNGLE,Hecarim,2,8,6,100357,8752,15,27285,7716,12,MIDDLE,Kassadin,2,2,3,93569,2300,15,13451,9193,13,BOTTOM,Zyra,3,6,7,57155,401,47,10999,8753,12
3420248883,JUNGLE,LeeSin,3,7,2,121805,5817,14,23153,7794,11,BOTTOM,Lucian,2,3,5,69307,1004,6,8481,7688,11,BOTTOM,Nautilus,2,3,8,18034,179,28,9540,5640,11,TOP,Kennen,1,4,1,75967,310,4,11843,7164,13,MIDDLE,Diana,4,6,3,72716,1588,7,19285,6858,11
3416808161,MIDDLE,MissFortune,5,5,13,222839,2393,53,16444,13851,16,TOP,Maokai,3,3,15,165950,9160,18,24705,12637,18,MIDDLE,Taliyah,5,7,15,137002,1889,30,18458,12344,16,JUNGLE,Khazix,18,1,5,267687,20988,26,35224,18043,18,BOTTOM,Taric,0,7,19,25985,9779,71,23316,8603,14
3400654034,BOTTOM,Varus,14,8,11,144773,2619,22,18691,15163,15,BOTTOM,Morgana,3,7,18,52006,7268,51,21650,9311,14,TOP,Sett,1,8,9,76902,3043,14,25305,8869,14,JUNGLE,Amumu,2,5,14,157569,10902,26,34000,9669,15,MIDDLE,Ahri,10,6,9,150726,4713,21,20390,13070,16
3400613829,JUNGLE,Olaf,2,4,12,170735,12480,30,29422,12854,18,MIDDLE,Xerath,9,3,13,131015,2366,17,14026,12464,17,BOTTOM,Velkoz,8,9,8,91843,1145,80,19197,11015,14,BOTTOM,Jinx,11,5,16,203755,4608,29,23365,16708,17,JUNGLE,Warwick,6,7,15,166672,15453,22,35249,13315,17
3420239215,BOTTOM,Lucian,14,2,8,98158,3221,17,11317,12318,12,BOTTOM,Thresh,4,2,21,22895,3991,25,13910,9348,12,JUNGLE,Elise,5,2,6,121944,5779,17,13808,9548,13,MIDDLE,Talon,2,3,10,101980,4365,23,14367,8592,13,TOP,Sion,8,6,4,130988,1170,29,21578,11308,14
